date,name,start_time,end_time
2025-01-23,Bailey Garcia,15518,19486
2025-01-04,Shawn Ingram,15639,18297
2025-01-20,Logan Diaz,15414,22578
2025-01-12,Emerson Adams,23298,25801
2025-01-29,Payton Ingram,17234,20483
2025-01-25,Micah Kim,13657,15812
2025-01-09,Sage Garcia,,4016
2025-01-20,Jesse Foster,27325,35376
2025-01-14,Elliot Adams,12152,17650
2025-01-09,Sam Adams,20723,23359
2025-01-19,Finley Edwards,18593,21126
2025-01-04,Skyler Edwards,25678,30235
2025-01-03,Jesse Hughes,20901,25444
2025-01-29,Quinn Edwards,12650,15139
2025-01-10,Kai Diaz,26862,30722
2025-01-13,Elliot Kim,23798,31362
2025-01-20,Hayden Adams,12836,17438
2025-01-07,Skyler Edwards,13213,21734
2025-01-26,Micah Baker,21251,25741
2025-01-08,Jesse Campbell,14034,22314
2025-01-31,Kendall Johnson,24200,30127
2025-01-09,Elliot Campbell,16862,22389
2025-01-31,Sage Lewis,11658,18129
2025-01-15,Cameron Ingram,23492,25146
2025-01-10,Harper Baker,18944,26103
2025-01-24,Shawn Lewis,15861,20602
2025-01-15,Quinn Lewis,14173,17463
2025-01-26,Bailey Hughes,15539,21129
2025-01-22,Kai Johnson,13561,19439
2025-01-14,Quinn Garcia,13496,20794
2025-01-13,Sam Garcia,15052,18644
2025-01-13,Sage Garcia,21994,26797
2025-01-04,Kai Hughes,15382,16876
2025-01-01,Micah Edwards,21603,30529
2025-01-14,Payton Baker,33104,36508
2025-01-29,Payton Lewis,16254,23166
2025-01-24,Sage Garcia,21140,27621
2025-01-19,Logan Diaz,26617,31734
2025-01-28,Rowan Garcia,37064,40442
2025-01-24,Jesse Diaz,12910,16378
2025-01-03,Kai Johnson,16560,23231
2025-01-01,Morgan Rivera,14226,18230
2025-01-20,Avery Chen,80717,
2025-01-27,Emerson Kim,18357,20449
2025-01-29,Harper Garcia,24079,26952
2025-01-08,Harper Baker,16506,25339
2025-01-25,Elliot Adams,16861,24670
2025-01-06,Emerson Kim,18721,21402
2025-01-01,Alex Diaz,25495,33271
2025-01-31,Sam Diaz,14579,21348
2025-01-24,Micah Edwards,16455,24500
2025-01-10,Jordan Patel,34640,39409
2025-01-02,Morgan Rivera,16660,22391
2025-01-07,Logan Hughes,14735,22071
2025-01-06,Casey Nguyen,20034,28567
2025-01-20,Shawn Edwards,31435,35550
2025-01-10,Logan Hughes,23807,26122
2025-01-05,Skyler Foster,19769,23161
2025-01-29,Logan Garcia,17200,24728
2025-01-20,Bailey Hughes,31600,32968
2025-01-12,Hayden Ingram,23025,25738
2025-01-08,Reese Adams,17631,20272
2025-01-29,Drew Edwards,21789,30378
2025-01-09,Skyler Foster,13121,19777
2025-01-24,Reese Adams,15549,18590
2025-01-21,Alex Lewis,16344,24998
2025-01-07,Sam Garcia,21999,28844
2025-01-24,Harper Garcia,81804,
2025-01-17,Cameron Adams,20437,24850
2025-01-24,Skyler Edwards,25317,34136
2025-01-24,Kai Kim,14306,21918
2025-01-20,Drew Diaz,17739,22960
2025-01-30,Finley Baker,15508,19274
2025-01-17,Riley Thompson,64800,72000
2025-01-22,Reese Edwards,21043,27533
2025-01-22,Jesse Hughes,16422,21083
2025-01-29,Alex Diaz,17073,24460
2025-01-13,Sage Garcia,13964,20549
2025-01-14,Finley Edwards,13070,21838
2025-01-25,Drew Diaz,13990,16513
2025-01-05,Harper Diaz,19632,28009
2025-01-15,Micah Edwards,19284,23257
2025-01-29,Drew Edwards,13263,17839
2025-01-24,Payton Adams,20401,25216
2025-01-30,Kai Campbell,24934,27855
2025-01-12,Logan Campbell,25903,27036
2025-01-01,Sam Garcia,14359,18182
2025-01-08,Logan Hughes,15181,20462
2025-01-18,Drew Edwards,22862,31295
2025-01-16,Bailey Foster,15786,21459
2025-01-19,Taylor Brooks,23007,29531
2025-01-25,Quinn Campbell,13374,14369
2025-01-10,Jesse Edwards,,8544
2025-01-05,Sage Garcia,15400,16756
2025-01-09,Logan Campbell,11871,16399
2025-01-13,Logan Diaz,16697,24355
2025-01-01,Emerson Kim,16469,25235
2025-01-28,Cameron Hughes,19687,20689
2025-01-28,Bailey Hughes,17991,23120
2025-01-02,Sam Garcia,22983,27983
2025-01-18,Sage Garcia,11622,15166
2025-01-27,Jesse Campbell,26119,28185
2025-01-05,Jesse Kim,28245,29347
2025-01-24,Cameron Lewis,14417,17424
2025-01-25,Kendall Baker,14708,15579
2025-01-06,Cameron Garcia,25003,28432
2025-01-10,Emerson Kim,14611,22258
2025-01-21,Cameron Baker,23781,29693
2025-01-04,Casey Nguyen,21147,28148
2025-01-09,Emerson Foster,23408,26532
2025-01-16,Quinn Diaz,16783,24599
2025-01-10,Micah Johnson,17590,19317
2025-01-23,Micah Kim,12865,21509
2025-01-02,Reese Foster,20901,23240
2025-01-21,Reese Adams,11961,18208
2025-01-25,Sage Adams,13765,22531
2025-01-15,Bailey Johnson,14546,20509
2025-01-16,Logan Campbell,13920,15861
2025-01-30,Shawn Ingram,19389,21019
2025-01-27,Taylor Brooks,25911,32709
2025-01-02,Jordan Patel,23237,30095
2025-01-06,Elliot Lewis,15388,22950
2025-01-08,Jesse Edwards,27937,36804
2025-01-30,Rowan Edwards,17230,23236
2025-01-23,Bailey Hughes,21401,22526
2025-01-25,Sam Garcia,15506,24242
2025-01-07,Kendall Baker,26627,35602
2025-01-11,Shawn Kim,81504,
2025-01-21,Quinn Diaz,14665,22949
2025-01-19,Cameron Garcia,14052,15339
2025-01-02,Jamie Martinez,19854,26000
2025-01-02,Hayden Foster,24315,29682
2025-01-12,Riley Thompson,84806,
2025-01-05,Kai Baker,16487,21480
2025-01-20,Shawn Ingram,32829,35768
2025-01-16,Reese Adams,28927,34824
2025-01-27,Cameron Adams,22443,28106
2025-01-23,Reese Adams,15549,20565
2025-01-10,Hayden Foster,16651,24258
2025-01-14,Logan Garcia,,3814
2025-01-02,Elliot Ingram,14406,21621
2025-01-15,Harper Diaz,19169,25230
2025-01-07,Kai Campbell,17263,23848
2025-01-04,Shawn Edwards,34504,35754
2025-01-21,Dakota Adams,26407,32121
2025-01-11,Kendall Baker,16030,20796
2025-01-01,Cameron Ingram,15822,23071
2025-01-21,Micah Johnson,19180,23851
2025-01-01,Reese Garcia,15703,20420
2025-01-07,Drew Diaz,24126,32156
2025-01-05,Emerson Foster,19778,24319
2025-01-22,Kai Baker,16681,25004
2025-01-26,Quinn Edwards,13688,16706
2025-01-11,Reese Adams,16238,18104
2025-01-06,Micah Edwards,14238,16081
2025-01-13,Sam Garcia,22891,26276
2025-01-02,Bailey Adams,25457,28731
2025-01-03,Casey Nguyen,16163,18738
2025-01-16,Rowan Edwards,29707,36899
2025-01-18,Parker Garcia,16179,20179
2025-01-25,Hayden Garcia,14324,17510
2025-01-29,Emerson Foster,12695,17802
2025-01-01,Harper Garcia,25957,32031
2025-01-02,Bailey Adams,18649,24166
2025-01-30,Riley Thompson,15212,16546
2025-01-29,Hayden Adams,32085,37281
2025-01-30,Elliot Kim,25629,33697
2025-01-29,Micah Adams,14101,18813
2025-01-08,Drew Foster,17457,20608
2025-01-29,Kai Diaz,17399,22380
2025-01-23,Drew Edwards,31163,37142
2025-01-01,Shawn Johnson,19689,20468
2025-01-11,Reese Baker,18883,23469
2025-01-02,Hayden Diaz,13480,17848
2025-01-05,Skyler Edwards,14509,21961
2025-01-09,Finley Baker,15279,21695
2025-01-01,Skyler Edwards,77384,
2025-01-23,Kendall Johnson,21014,27415
2025-01-27,Emerson Foster,24128,25330
2025-01-28,Jordan Patel,15308,23946
2025-01-25,Micah Adams,24288,32175
2025-01-13,Alex Hughes,21386,28802
2025-01-21,Bailey Hughes,24435,25981
2025-01-12,Sage Garcia,22562,30329
2025-01-19,Micah Kim,14708,20552
2025-01-26,Hayden Adams,31299,38744
2025-01-14,Hayden Adams,12755,18441
2025-01-13,Harper Diaz,19352,28053
2025-01-08,Shawn Ingram,,2698
2025-01-16,Skyler Foster,19423,24108
2025-01-30,Reese Foster,15230,21007
2025-01-15,Micah Baker,20247,28883
2025-01-19,Morgan Rivera,13806,22473
2025-01-24,Hayden Diaz,13653,20529
2025-01-16,Quinn Campbell,14000,16506
2025-01-14,Elliot Campbell,22169,26226
2025-01-06,Hayden Adams,17266,18906
2025-01-04,Bailey Johnson,24602,27194
2025-01-29,Emerson Adams,22863,25598
2025-01-14,Shawn Lewis,14994,19642
2025-01-24,Skyler Edwards,15212,22572
2025-01-10,Kendall Baker,14185,15008
2025-01-22,Kai Hughes,25550,30981
2025-01-23,Cameron Ingram,20063,27489
2025-01-15,Shawn Edwards,25823,30074
2025-01-03,Sage Foster,28675,33625
2025-01-18,Micah Edwards,14208,16302
2025-01-17,Bailey Foster,22106,24406
2025-01-12,Kai Kim,16824,25049
2025-01-15,Micah Johnson,15922,18756
2025-01-25,Logan Campbell,18365,25056
2025-01-11,Kai Campbell,16181,20238
2025-01-17,Quinn Diaz,30744,33250
2025-01-07,Sage Baker,17939,24008
2025-01-24,Elliot Ingram,14549,22843
2025-01-25,Jesse Edwards,17836,21058
2025-01-22,Alex Campbell,17494,20071
2025-01-18,Reese Foster,14406,18325
2025-01-08,Quinn Lewis,12782,17589
2025-01-25,Emerson Johnson,15066,24047
2025-01-16,Kai Kim,18463,22881
2025-01-10,Sam Garcia,20525,26697
2025-01-22,Reese Garcia,24109,26569
2025-01-27,Shawn Ingram,26555,30682
2025-01-06,Finley Edwards,24970,30081
2025-01-30,Reese Baker,23293,31655
2025-01-21,Shawn Edwards,33460,35181
2025-01-20,Elliot Adams,25907,34135
2025-01-14,Drew Lewis,15551,19017
2025-01-05,Quinn Garcia,12499,18909
2025-01-15,Micah Lewis,16524,24955
2025-01-26,Cameron Adams,13355,20635
2025-01-20,Sam Adams,22341,24076
2025-01-22,Quinn Foster,23510,25104
2025-01-09,Cameron Ingram,15046,21923
2025-01-25,Alex Hughes,14639,17049
2025-01-01,Shawn Edwards,18404,25880
2025-01-20,Sage Foster,14890,16537
2025-01-01,Hayden Foster,14158,23101
2025-01-15,Cameron Hughes,19637,24424
2025-01-22,Riley Thompson,11881,16802
2025-01-18,Cameron Garcia,15472,23727
2025-01-04,Emerson Foster,14709,21524
2025-01-31,Taylor Brooks,23612,26685
2025-01-22,Alex Campbell,34848,43774
2025-01-10,Emerson Foster,15098,16063
2025-01-27,Harper Lewis,23528,29038
2025-01-25,Kai Johnson,25758,28514
2025-01-08,Sam Diaz,16200,22982
2025-01-27,Elliot Lewis,28726,29768
2025-01-21,Sam Garcia,15719,22875
2025-01-12,Avery Chen,25641,30012
2025-01-20,Shawn Lewis,13875,18031
2025-01-18,Jesse Diaz,16580,22026
2025-01-06,Cameron Adams,21440,28306
2025-01-06,Sam Foster,20914,25474
2025-01-08,Alex Campbell,13561,19252
2025-01-20,Shawn Ingram,21336,30274
2025-01-08,Reese Baker,27223,35327
2025-01-29,Alex Lewis,15173,19433
2025-01-13,Cameron Adams,12801,20551
2025-01-18,Kai Hughes,,8349
2025-01-25,Elliot Garcia,14976,19275
2025-01-28,Bailey Campbell,13613,21715
2025-01-31,Kai Johnson,27040,30284
2025-01-22,Micah Lewis,20624,23709
2025-01-11,Jordan Patel,65280,71640
2025-01-30,Casey Nguyen,17183,19893
2025-01-01,Sage Foster,16166,17558
2025-01-14,Kai Diaz,33548,41963
2025-01-21,Quinn Lewis,14945,16648
2025-01-14,Shawn Edwards,19376,27243
2025-01-31,Jesse Hughes,14667,23046
2025-01-19,Kendall Johnson,13749,15664
2025-01-16,Finley Baker,13109,16647
2025-01-29,Skyler Campbell,16930,24870
2025-01-28,Rowan Ingram,12104,13980
2025-01-30,Parker Edwards,29532,38366
2025-01-20,Bailey Johnson,29313,33742
2025-01-15,Emerson Kim,24739,28914
2025-01-14,Kai Diaz,15754,23337
2025-01-22,Reese Garcia,12549,20894
2025-01-22,Shawn Kim,14059,16996
2025-01-07,Logan Diaz,16558,20441
2025-01-27,Finley Hughes,23328,24630
2025-01-06,Hayden Garcia,14454,22959
2025-01-25,Cameron Hughes,23023,24754
2025-01-22,Shawn Johnson,13669,14906
2025-01-31,Hayden Campbell,22512,25343
2025-01-23,Finley Baker,24642,30409
2025-01-14,Alex Campbell,14726,18091
2025-01-13,Reese Baker,22721,25665
2025-01-15,Sage Baker,15576,17723
2025-01-10,Logan Campbell,21942,24951
2025-01-06,Hayden Diaz,16438,19785
2025-01-29,Micah Kim,14240,16889
2025-01-01,Jesse Kim,15761,16847
2025-01-16,Kai Campbell,17878,19570
2025-01-12,Shawn Edwards,11396,18208
2025-01-17,Parker Edwards,14937,23272
2025-01-21,Hayden Campbell,16535,24722
2025-01-14,Emerson Adams,16640,20894
2025-01-15,Kai Kim,24442,27780
2025-01-06,Finley Hughes,22323,31282
2025-01-11,Bailey Edwards,14991,17800
2025-01-04,Reese Adams,18484,20452
2025-01-28,Parker Adams,18501,21531
2025-01-03,Bailey Adams,21573,28787
2025-01-09,Bailey Hughes,15236,18153
2025-01-11,Cameron Lewis,20754,23363
2025-01-28,Cameron Garcia,14966,22801
2025-01-06,Parker Adams,16962,22900
2025-01-08,Cameron Adams,30282,39274
2025-01-05,Rowan Edwards,18092,23527
2025-01-17,Micah Edwards,16143,17068
2025-01-04,Jamie Martinez,26059,35053
2025-01-04,Kai Kim,21779,28270
2025-01-01,Bailey Foster,26196,32083
2025-01-08,Alex Diaz,25669,34587
2025-01-05,Reese Edwards,15953,24119
2025-01-17,Kai Hughes,83757,
2025-01-20,Alex Diaz,14942,23519
2025-01-25,Hayden Diaz,13947,19787
2025-01-04,Sam Garcia,13927,17269
2025-01-05,Kai Diaz,17282,25929
2025-01-30,Emerson Johnson,15657,23523
2025-01-29,Emerson Kim,25556,27821
2025-01-04,Drew Diaz,13181,16225
2025-01-12,Taylor Brooks,14721,18687
2025-01-22,Hayden Adams,24463,29382
2025-01-31,Hayden Garcia,14894,18113
2025-01-02,Shawn Ingram,19104,22525
2025-01-04,Reese Edwards,25353,31509
2025-01-27,Parker Adams,23382,29045
2025-01-06,Quinn Campbell,16547,19845
2025-01-16,Skyler Foster,16032,16817
2025-01-06,Harper Diaz,18086,20746
2025-01-28,Kai Johnson,12499,14035
2025-01-11,Elliot Ingram,15298,17642
2025-01-31,Alex Campbell,15536,21200
2025-01-13,Drew Foster,16147,24505
2025-01-21,Shawn Ingram,16694,24647
2025-01-11,Skyler Campbell,21197,29954
2025-01-19,Emerson Johnson,23486,26409
2025-01-16,Quinn Lewis,15305,16341
2025-01-12,Harper Baker,24289,26611
2025-01-14,Sage Garcia,14874,22647
2025-01-10,Harper Diaz,16907,22404
2025-01-19,Payton Adams,13859,19101
2025-01-19,Kai Baker,17119,25530
2025-01-20,Cameron Ingram,17906,24352
2025-01-24,Parker Garcia,14625,16935
2025-01-16,Logan Hughes,16952,22649
2025-01-25,Sage Garcia,27498,31114
2025-01-25,Quinn Foster,15693,23948
2025-01-20,Rowan Ingram,17396,21742
2025-01-05,Quinn Baker,24978,33954
2025-01-25,Logan Garcia,28953,34395
2025-01-19,Drew Lewis,17138,18962
2025-01-25,Sage Lewis,13481,16441
2025-01-08,Kai Johnson,15066,21946
2025-01-13,Harper Lewis,22613,29859
2025-01-12,Jesse Kim,18356,22266
2025-01-11,Quinn Foster,13580,16613
2025-01-06,Kai Diaz,22097,28517
2025-01-26,Shawn Kim,15203,23058
2025-01-16,Alex Campbell,16826,18300
2025-01-10,Cameron Ingram,26362,29363
2025-01-24,Shawn Johnson,14235,20599
2025-01-18,Quinn Baker,19388,26561
2025-01-15,Jesse Campbell,15503,24419
2025-01-25,Drew Lewis,26276,29410
2025-01-09,Quinn Baker,14992,19785
2025-01-24,Shawn Edwards,14809,19261
2025-01-17,Shawn Ingram,16824,21896
2025-01-07,Quinn Diaz,16669,23595
2025-01-03,Logan Diaz,14364,19901
2025-01-17,Quinn Diaz,15734,19269
2025-01-10,Cameron Hughes,14989,19946
2025-01-23,Alex Diaz,15510,19574
2025-01-30,Cameron Adams,14230,16824
2025-01-18,Alex Campbell,25982,32740
2025-01-27,Kendall Johnson,19385,26655
2025-01-07,Quinn Foster,11614,13695
2025-01-23,Shawn Ingram,17201,24235
2025-01-12,Payton Adams,16227,24057
2025-01-08,Quinn Edwards,18236,19127
2025-01-17,Elliot Ingram,15072,17085
2025-01-08,Shawn Ingram,18458,23039
2025-01-07,Payton Ingram,22513,26125
2025-01-17,Micah Lewis,23358,29550
2025-01-13,Alex Diaz,17938,24757
2025-01-17,Cameron Lewis,26202,28887
2025-01-09,Quinn Garcia,15723,21326
2025-01-08,Sage Adams,17496,22827
2025-01-21,Rowan Edwards,16499,24663
2025-01-23,Harper Ingram,14793,22128
2025-01-21,Kai Campbell,20714,24189
2025-01-16,Alex Lewis,16610,21916
2025-01-25,Cameron Garcia,15802,19165
2025-01-31,Bailey Hughes,22255,24730
2025-01-10,Bailey Edwards,15360,16435
2025-01-08,Emerson Ingram,39078,47805
2025-01-17,Jesse Hughes,18217,27057
2025-01-22,Micah Johnson,14458,18752
2025-01-09,Quinn Garcia,22234,29667
2025-01-29,Elliot Adams,28090,36725
2025-01-27,Micah Lewis,20837,22797
2025-01-12,Cameron Baker,24874,28231
2025-01-22,Cameron Garcia,14005,19235
2025-01-07,Rowan Garcia,22257,28630
2025-01-22,Finley Edwards,30462,35884
2025-01-06,Skyler Campbell,29157,33479
2025-01-06,Taylor Brooks,27360,30199
2025-01-14,Rowan Edwards,,4151
2025-01-25,Shawn Ingram,15070,17286
2025-01-04,Jordan Patel,27892,32281
2025-01-11,Drew Foster,18681,23675
2025-01-13,Sam Foster,13781,20024
2025-01-24,Alex Diaz,28300,31944
2025-01-26,Harper Garcia,13206,16815
2025-01-12,Jesse Hughes,17276,23944
2025-01-18,Payton Ingram,16255,23144
2025-01-29,Skyler Foster,15325,21603
2025-01-22,Skyler Edwards,14613,22826
2025-01-11,Cameron Garcia,16568,23986
2025-01-22,Harper Baker,29089,38062
2025-01-08,Logan Campbell,21495,24369
2025-01-28,Quinn Foster,33206,35681
2025-01-28,Cameron Adams,26608,35438
2025-01-05,Elliot Garcia,13992,20552
2025-01-02,Harper Garcia,14259,21513
2025-01-27,Quinn Edwards,16588,20064
2025-01-23,Drew Diaz,22584,23926
2025-01-06,Sam Diaz,12744,15054
2025-01-06,Sam Foster,14763,18729
2025-01-05,Reese Baker,18705,23721
2025-01-10,Elliot Adams,20225,25201
2025-01-23,Quinn Edwards,18388,22316
2025-01-15,Quinn Foster,14375,19349
2025-01-31,Hayden Foster,12644,20929
2025-01-07,Rowan Garcia,31870,38149
2025-01-09,Morgan Rivera,26982,30394
2025-01-18,Elliot Garcia,14255,18307
2025-01-29,Sage Garcia,15080,16003
2025-01-14,Bailey Edwards,24078,31264
2025-01-22,Skyler Campbell,15270,22183
2025-01-06,Sam Adams,21138,23830
2025-01-29,Drew Foster,13917,21750
2025-01-18,Kendall Baker,21637,27736
2025-01-26,Quinn Baker,28248,29972
2025-01-19,Hayden Garcia,24270,27723
2025-01-27,Reese Baker,24470,31090
2025-01-04,Kai Baker,17794,21230
2025-01-10,Drew Diaz,12165,13982
2025-01-15,Skyler Edwards,13359,14763
2025-01-12,Elliot Campbell,14108,19893
2025-01-27,Sage Garcia,13834,18522
2025-01-04,Logan Campbell,20752,23451
2025-01-24,Kai Baker,12153,13020
2025-01-30,Sam Diaz,13183,14387
2025-01-08,Cameron Ingram,24065,30712
2025-01-01,Jesse Campbell,22204,30020
2025-01-29,Emerson Foster,33284,41682
2025-01-02,Elliot Adams,35753,41577
2025-01-21,Skyler Baker,16738,21759
2025-01-10,Shawn Johnson,22638,28787
2025-01-19,Drew Diaz,14252,17064
2025-01-06,Quinn Baker,16564,24996
2025-01-10,Jesse Hughes,26406,27737
2025-01-15,Shawn Lewis,23992,28121
2025-01-03,Jamie Martinez,12652,14365
2025-01-27,Jesse Campbell,19142,24475
2025-01-10,Harper Baker,11645,12736
2025-01-12,Logan Campbell,14353,18067
2025-01-14,Micah Edwards,15305,21021
2025-01-31,Emerson Adams,18163,19621
2025-01-12,Jesse Diaz,18324,22277
2025-01-31,Sam Adams,15358,21703
2025-01-12,Alex Campbell,21524,23953
2025-01-02,Parker Edwards,23110,32110
2025-01-14,Logan Campbell,28617,29809
2025-01-11,Reese Edwards,14754,17385
2025-01-28,Quinn Diaz,15006,23397
2025-01-26,Sage Garcia,14179,22745
2025-01-30,Micah Edwards,22345,31019
2025-01-19,Sam Garcia,16322,20591
2025-01-26,Hayden Garcia,15048,16454
2025-01-28,Kai Baker,12981,18865
2025-01-04,Sage Adams,20177,22739
2025-01-22,Taylor Brooks,64800,72000
2025-01-04,Riley Thompson,15740,23852
2025-01-16,Quinn Garcia,16420,22885
2025-01-19,Jesse Kim,22302,30071
2025-01-06,Payton Baker,31038,38667
2025-01-03,Kendall Baker,13508,15505
2025-01-21,Morgan Rivera,13712,17997
2025-01-03,Alex Hughes,26378,31617
2025-01-30,Logan Hughes,13791,20910
2025-01-21,Quinn Lewis,19155,27564
2025-01-13,Harper Garcia,30520,33072
2025-01-05,Payton Lewis,18151,20339
2025-01-11,Shawn Lewis,79194,
2025-01-31,Drew Diaz,18082,27053
2025-01-02,Sam Adams,16817,23674
2025-01-17,Payton Lewis,20326,26826
2025-01-28,Reese Garcia,21745,28393
2025-01-12,Shawn Lewis,22773,25430
2025-01-10,Jesse Edwards,22776,31548
2025-01-31,Drew Lewis,12849,16815
2025-01-20,Cameron Ingram,25933,30017
2025-01-08,Quinn Baker,30376,36248
2025-01-17,Sage Baker,26751,29452
2025-01-22,Kai Diaz,13063,19721
2025-01-01,Kai Johnson,14100,15235
2025-01-14,Jesse Diaz,24120,30574
2025-01-13,Reese Foster,17315,19708
2025-01-08,Bailey Foster,17708,23622
2025-01-05,Harper Baker,21020,28999
2025-01-06,Bailey Hughes,14888,20522
2025-01-22,Jesse Hughes,23320,32163
2025-01-18,Riley Thompson,17181,18315
2025-01-01,Reese Baker,13228,14961
2025-01-14,Alex Campbell,19271,21269
2025-01-13,Logan Campbell,15595,18202
2025-01-08,Sam Foster,22537,30965
2025-01-31,Elliot Adams,24465,30574
2025-01-23,Rowan Garcia,12972,14381
2025-01-10,Kai Johnson,15617,18340
2025-01-06,Kendall Johnson,24565,28865
2025-01-24,Bailey Adams,15783,23392
2025-01-31,Payton Lewis,16659,20382
2025-01-15,Morgan Rivera,21496,25827
2025-01-18,Micah Adams,30963,32392
2025-01-19,Sam Adams,13447,17109
2025-01-07,Alex Hughes,23976,32221
2025-01-22,Kendall Baker,26256,30314
2025-01-05,Drew Ingram,27405,31150
2025-01-03,Cameron Baker,23411,26584
2025-01-04,Bailey Johnson,14547,16733
2025-01-13,Reese Edwards,21414,30026
2025-01-27,Harper Diaz,78252,
2025-01-03,Emerson Foster,15549,18917
2025-01-30,Sam Adams,22083,29035
2025-01-04,Sage Foster,30149,35584
2025-01-17,Kai Johnson,,1398
2025-01-05,Skyler Campbell,16023,18213
2025-01-30,Emerson Kim,15042,19290
2025-01-17,Shawn Edwards,15373,16884
2025-01-28,Alex Diaz,23581,30074
2025-01-04,Sam Foster,16994,20037
2025-01-14,Carol Williams,13359,15607
2025-01-26,Kendall Baker,13191,14087
2025-01-27,Rowan Edwards,26719,27831
2025-01-05,Sage Lewis,20165,27975
2025-01-25,Skyler Baker,16898,25761
2025-01-27,Parker Garcia,18179,26982
2025-01-11,Emerson Kim,15865,24864
2025-01-24,Reese Foster,13648,14497
2025-01-08,Finley Baker,13737,20809
2025-01-22,Quinn Foster,14594,21248
